Estacion,Fecha,Hora,"PM 2,5",PM 10,SO2,NO2,O3,CO
CAMPO DE MARTE,02/10/2025,20:00,14.15,21.05,8.28,22.37,4.31,764.75
CAMPO DE MARTE,02/10/2025,19:00,14.31,21.43,8.18,22.54,4.19,702.65
CAMPO DE MARTE,02/10/2025,18:00,14.90,22.28,8.42,22.11,3.95,737.15
CAMPO DE MARTE,02/10/2025,17:00,14.63,22.10,9.41,21.62,4.13,718.75
CAMPO DE MARTE,02/10/2025,16:00,13.32,22.47,9.76,21.49,4.19,748.65
CAMPO DE MARTE,02/10/2025,15:00,13.54,28.20,9.96,21.41,3.98,780.85
CAMPO DE MARTE,02/10/2025,14:00,13.95,26.88,9.82,21.45,4.09,733.70
CAMPO DE MARTE,02/10/2025,13:00,15.52,27.50,9.78,21.45,3.90,708.40
CAMPO DE MARTE,02/10/2025,12:00,21.39,38.51,9.60,21.62,4.07,708.40
CAMPO DE MARTE,02/10/2025,11:00,24.26,36.43,8.94,21.77,4.10,662.40
CAMPO DE MARTE,02/10/2025,10:00,26.45,38.81,8.90,21.98,4.26,706.10
CAMPO DE MARTE,02/10/2025,09:00,36.11,52.93,8.58,22.30,4.35,718.75
CAMPO DE MARTE,02/10/2025,08:00,28.59,40.44,8.45,22.07,4.23,724.50
CAMPO DE MARTE,02/10/2025,07:00,35.63,51.45,8.49,22.26,4.21,718.75
CAMPO DE MARTE,02/10/2025,06:00,37.50,54.95,8.42,22.01,3.96,725.65
CAMPO DE MARTE,02/10/2025,05:00,34.68,50.12,8.51,21.81,4.22,658.95
CAMPO DE MARTE,02/10/2025,04:00,36.07,51.59,8.70,22.00,4.23,719.90
CAMPO DE MARTE,02/10/2025,03:00,39.59,57.23,8.64,22.30,3.73,681.95
CAMPO DE MARTE,02/10/2025,02:00,35.04,51.81,8.55,22.48,4.14,725.65
CAMPO DE MARTE,02/10/2025,01:00,29.69,43.99,8.62,22.56,4.02,685.40
CAMPO DE MARTE,02/10/2025,00:00,30.52,45.34,8.56,22.62,4.08,704.95
CAMPO DE MARTE,01/10/2025,23:00,30.98,46.02,8.82,22.77,4.25,700.35
CAMPO DE MARTE,01/10/2025,22:00,35.55,53.15,9.14,22.84,4.27,741.75
CAMPO DE MARTE,01/10/2025,21:00,34.36,50.76,9.77,22.90,4.20,757.85
CAMPO DE MARTE,01/10/2025,20:00,26.01,38.64,10.03,22.86,4.14,708.40
CAMPO DE MARTE,01/10/2025,19:00,19.11,28.41,9.81,22.69,4.18,731.40
CAMPO DE MARTE,01/10/2025,18:00,21.74,32.40,8.28,22.18,4.22,729.10
CAMPO DE MARTE,03/10/2025,18:00,21.85,39.57,8.88,22.79,4.16,722.20
CAMPO DE MARTE,03/10/2025,17:00,17.43,40.50,9.46,22.07,4.38,708.40
CAMPO DE MARTE,03/10/2025,16:00,15.24,35.03,9.95,21.79,4.26,714.15
CAMPO DE MARTE,03/10/2025,15:00,17.80,39.02,9.95,21.68,4.38,739.45
CAMPO DE MARTE,03/10/2025,14:00,19.66,33.43,10.33,21.60,4.18,711.85
CAMPO DE MARTE,03/10/2025,13:00,21.81,38.24,10.10,21.70,4.19,716.45
CAMPO DE MARTE,03/10/2025,12:00,26.25,41.57,9.35,21.90,4.16,693.45
CAMPO DE MARTE,03/10/2025,11:00,27.11,40.63,9.15,21.98,4.02,755.55
CAMPO DE MARTE,03/10/2025,10:00,28.89,43.21,8.72,22.22,4.17,721.05
CAMPO DE MARTE,03/10/2025,09:00,26.69,39.91,8.67,22.33,4.24,707.25
CAMPO DE MARTE,03/10/2025,08:00,25.84,38.50,8.49,22.24,4.22,753.25
CAMPO DE MARTE,03/10/2025,07:00,21.40,31.72,8.34,21.81,4.23,737.15
CAMPO DE MARTE,03/10/2025,06:00,13.88,20.22,8.28,21.34,4.39,760.15
CAMPO DE MARTE,03/10/2025,05:00,13.06,18.94,8.43,21.13,4.29,704.95
CAMPO DE MARTE,03/10/2025,04:00,14.66,21.69,8.38,21.24,4.11,683.10
CAMPO DE MARTE,03/10/2025,03:00,13.75,20.13,8.37,21.26,4.14,726.80
CAMPO DE MARTE,03/10/2025,02:00,14.99,22.05,8.53,21.47,4.04,733.70
CAMPO DE MARTE,03/10/2025,01:00,18.17,27.10,8.39,21.70,4.05,727.95
CAMPO DE MARTE,03/10/2025,00:00,15.79,23.57,8.39,21.79,4.01,696.90
CAMPO DE MARTE,02/10/2025,23:00,15.76,23.52,8.46,21.90,3.98,737.15
CAMPO DE MARTE,02/10/2025,22:00,16.64,24.83,8.50,22.30,4.24,752.10
CAMPO DE MARTE,02/10/2025,21:00,15.53,23.05,8.38,22.39,4.21,719.90
CAMPO DE MARTE,02/10/2025,20:00,14.15,21.05,8.28,22.37,4.31,764.75
CAMPO DE MARTE,02/10/2025,19:00,14.31,21.43,8.18,22.54,4.19,702.65
CAMPO DE MARTE,02/10/2025,18:00,14.90,22.28,8.42,22.11,3.95,737.15
CAMPO DE MARTE,02/10/2025,17:00,14.63,22.10,9.41,21.62,4.13,718.75
CAMPO DE MARTE,02/10/2025,16:00,13.32,22.47,9.76,21.49,4.19,748.65
CAMPO DE MARTE,02/10/2025,15:00,13.54,28.20,9.96,21.41,3.98,780.85
CAMPO DE MARTE,02/10/2025,14:00,13.95,26.88,9.82,21.45,4.09,733.70
CAMPO DE MARTE,02/10/2025,13:00,15.52,27.50,9.78,21.45,3.90,708.40
CAMPO DE MARTE,02/10/2025,12:00,21.39,38.51,9.60,21.62,4.07,708.40
CAMPO DE MARTE,02/10/2025,11:00,24.26,36.43,8.94,21.77,4.10,662.40
CAMPO DE MARTE,02/10/2025,10:00,26.45,38.81,8.90,21.98,4.26,706.10
CAMPO DE MARTE,02/10/2025,09:00,36.11,52.93,8.58,22.30,4.35,718.75
CAMPO DE MARTE,02/10/2025,08:00,28.59,40.44,8.45,22.07,4.23,724.50
CAMPO DE MARTE,02/10/2025,07:00,35.63,51.45,8.49,22.26,4.21,718.75
CAMPO DE MARTE,02/10/2025,06:00,37.50,54.95,8.42,22.01,3.96,725.65
CAMPO DE MARTE,02/10/2025,05:00,34.68,50.12,8.51,21.81,4.22,658.95
CAMPO DE MARTE,02/10/2025,04:00,36.07,51.59,8.70,22.00,4.23,719.90
CAMPO DE MARTE,02/10/2025,03:00,39.59,57.23,8.64,22.30,3.73,681.95
CAMPO DE MARTE,02/10/2025,02:00,35.04,51.81,8.55,22.48,4.14,725.65
CAMPO DE MARTE,02/10/2025,01:00,29.69,43.99,8.62,22.56,4.02,685.40
CAMPO DE MARTE,02/10/2025,00:00,30.52,45.34,8.56,22.62,4.08,704.95
CAMPO DE MARTE,01/10/2025,23:00,30.98,46.02,8.82,22.77,4.25,700.35
CAMPO DE MARTE,01/10/2025,22:00,35.55,53.15,9.14,22.84,4.27,741.75
CAMPO DE MARTE,01/10/2025,21:00,34.36,50.76,9.77,22.90,4.20,757.85
CAMPO DE MARTE,01/10/2025,20:00,26.01,38.64,10.03,22.86,4.14,708.40
CAMPO DE MARTE,01/10/2025,19:00,19.11,28.41,9.81,22.69,4.18,731.40
CAMPO DE MARTE,01/10/2025,18:00,21.74,32.40,8.28,22.18,4.22,729.10
SANTA ANITA,03/10/2025,18:00,29.49,74.29,141.02,88.98,7.77,2.813.57
SANTA ANITA,03/10/2025,17:00,25.00,69.60,140.77,85.24,10.17,2.788.29
SANTA ANITA,03/10/2025,16:00,26.19,65.44,142.30,87.20,12.64,2.812.17
SANTA ANITA,03/10/2025,15:00,31.67,69.50,145.01,82.16,14.94,2.780.28
SANTA ANITA,03/10/2025,14:00,36.77,75.70,146.59,76.10,16.97,2.780.39
SANTA ANITA,03/10/2025,13:00,44.52,86.48,145.50,70.90,13.88,2.738.23
SANTA ANITA,03/10/2025,12:00,45.75,81.15,143.33,62.58,12.35,2.717.83
SANTA ANITA,03/10/2025,11:00,51.12,77.35,140.99,63.05,8.44,2.838.28
SANTA ANITA,03/10/2025,10:00,47.66,69.37,138.85,63.04,7.01,2.915.04
SANTA ANITA,03/10/2025,09:00,40.91,59.25,138.03,61.19,6.02,2.929.57
SANTA ANITA,03/10/2025,08:00,34.80,50.24,137.10,62.22,5.55,2.766.31
SANTA ANITA,03/10/2025,07:00,32.24,46.26,135.54,60.37,5.37,2.608.95
SANTA ANITA,03/10/2025,06:00,28.63,41.52,134.65,57.88,5.57,2.577.25
SANTA ANITA,03/10/2025,05:00,32.16,46.53,133.54,58.19,5.59,2.601.05
SANTA ANITA,03/10/2025,04:00,37.75,54.73,132.27,58.83,5.10,2.600.48
SANTA ANITA,03/10/2025,03:00,34.50,49.25,130.88,58.95,5.34,2.633.60
SANTA ANITA,03/10/2025,02:00,36.91,53.91,129.55,60.82,5.14,2.708.84
SANTA ANITA,03/10/2025,01:00,37.09,54.77,128.08,61.97,5.19,2.813.25
SANTA ANITA,03/10/2025,00:00,43.32,63.54,126.48,62.99,5.09,2.917.24
SANTA ANITA,02/10/2025,23:00,36.37,53.99,125.42,64.05,5.27,2.989.48
SANTA ANITA,02/10/2025,22:00,31.65,47.33,123.96,65.79,5.26,3.022.70
SANTA ANITA,02/10/2025,21:00,25.12,37.53,122.12,66.92,5.12,3.027.09
SANTA ANITA,02/10/2025,20:00,26.64,39.92,117.82,68.58,5.75,3.015.82
SANTA ANITA,02/10/2025,19:00,28.39,42.56,113.56,80.48,6.01,2.957.55
SANTA ANITA,02/10/2025,18:00,21.80,43.20,109.75,94.73,6.67,2.877.49
SANTA ANITA,02/10/2025,17:00,19.77,42.87,107.54,98.54,9.56,2.882.05
SANTA ANITA,02/10/2025,16:00,19.65,42.93,106.85,98.26,11.84,2.909.79
SANTA ANITA,02/10/2025,15:00,22.28,47.98,109.12,104.12,13.86,2.964.95
SANTA ANITA,02/10/2025,14:00,24.25,48.46,114.13,103.19,15.91,2.981.26
SANTA ANITA,02/10/2025,13:00,28.15,57.20,119.92,100.32,18.06,3.026.23
SANTA ANITA,02/10/2025,12:00,34.59,64.05,122.50,93.87,15.78,3.076.27
SANTA ANITA,02/10/2025,11:00,41.24,73.08,121.37,82.83,8.72,3.170.65
SANTA ANITA,02/10/2025,10:00,58.54,91.38,118.54,74.58,7.97,3.241.81
SANTA ANITA,02/10/2025,09:00,73.30,105.88,117.42,66.75,6.35,3.273.32
SANTA ANITA,02/10/2025,08:00,58.40,84.51,116.34,62.38,5.78,3.181.02
SANTA ANITA,02/10/2025,07:00,51.00,75.92,115.61,60.43,5.61,3.045.72
SANTA ANITA,02/10/2025,06:00,45.62,68.10,114.41,59.81,5.84,2.851.31
SANTA ANITA,02/10/2025,05:00,55.59,80.74,113.08,59.50,5.68,2.782.71
SANTA ANITA,02/10/2025,04:00,57.62,83.81,111.48,60.93,5.55,2.781.31
SANTA ANITA,02/10/2025,03:00,46.25,68.04,110.08,61.63,5.78,2.810.44
SANTA ANITA,02/10/2025,02:00,41.80,62.07,110.17,62.35,5.39,2.907.64
SANTA ANITA,02/10/2025,01:00,39.81,59.23,109.37,63.73,5.44,2.988.05
SANTA ANITA,02/10/2025,00:00,37.65,55.53,107.77,66.04,5.50,3.118.21
SANTA ANITA,01/10/2025,23:00,35.14,52.60,104.52,67.24,5.22,3.194.01
SANTA ANITA,01/10/2025,22:00,33.88,50.77,102.49,67.63,5.24,3.025.59
SANTA ANITA,01/10/2025,21:00,32.57,48.69,99.04,69.56,5.25,2.961.15
SANTA ANITA,01/10/2025,20:00,29.98,44.67,94.11,72.45,5.76,2.975.63
SANTA ANITA,01/10/2025,19:00,27.91,41.81,90.20,82.87,5.83,2.949.23
SANTA ANITA,01/10/2025,18:00,25.62,51.03,87.36,94.94,6.21,2.907.97
SANTA ANITA,03/10/2025,18:00,29.49,74.29,141.02,88.98,7.77,2.813.57
SANTA ANITA,03/10/2025,17:00,25.00,69.60,140.77,85.24,10.17,2.788.29
SANTA ANITA,03/10/2025,16:00,26.19,65.44,142.30,87.20,12.64,2.812.17
SANTA ANITA,03/10/2025,15:00,31.67,69.50,145.01,82.16,14.94,2.780.28
SANTA ANITA,03/10/2025,14:00,36.77,75.70,146.59,76.10,16.97,2.780.39
SANTA ANITA,03/10/2025,13:00,44.52,86.48,145.50,70.90,13.88,2.738.23
SANTA ANITA,03/10/2025,12:00,45.75,81.15,143.33,62.58,12.35,2.717.83
SANTA ANITA,03/10/2025,11:00,51.12,77.35,140.99,63.05,8.44,2.838.28
SANTA ANITA,03/10/2025,10:00,47.66,69.37,138.85,63.04,7.01,2.915.04
SANTA ANITA,03/10/2025,09:00,40.91,59.25,138.03,61.19,6.02,2.929.57
SANTA ANITA,03/10/2025,08:00,34.80,50.24,137.10,62.22,5.55,2.766.31
SANTA ANITA,03/10/2025,07:00,32.24,46.26,135.54,60.37,5.37,2.608.95
SANTA ANITA,03/10/2025,06:00,28.63,41.52,134.65,57.88,5.57,2.577.25
SANTA ANITA,03/10/2025,05:00,32.16,46.53,133.54,58.19,5.59,2.601.05
SANTA ANITA,03/10/2025,04:00,37.75,54.73,132.27,58.83,5.10,2.600.48
SANTA ANITA,03/10/2025,03:00,34.50,49.25,130.88,58.95,5.34,2.633.60
SANTA ANITA,03/10/2025,02:00,36.91,53.91,129.55,60.82,5.14,2.708.84
SANTA ANITA,03/10/2025,01:00,37.09,54.77,128.08,61.97,5.19,2.813.25
SANTA ANITA,03/10/2025,00:00,43.32,63.54,126.48,62.99,5.09,2.917.24
SANTA ANITA,02/10/2025,23:00,36.37,53.99,125.42,64.05,5.27,2.989.48
SANTA ANITA,02/10/2025,22:00,31.65,47.33,123.96,65.79,5.26,3.022.70
SANTA ANITA,02/10/2025,21:00,25.12,37.53,122.12,66.92,5.12,3.027.09
SANTA ANITA,02/10/2025,20:00,26.64,39.92,117.82,68.58,5.75,3.015.82
SANTA ANITA,02/10/2025,19:00,28.39,42.56,113.56,80.48,6.01,2.957.55
SANTA ANITA,02/10/2025,18:00,21.80,43.20,109.75,94.73,6.67,2.877.49
SANTA ANITA,02/10/2025,17:00,19.77,42.87,107.54,98.54,9.56,2.882.05
SANTA ANITA,02/10/2025,16:00,19.65,42.93,106.85,98.26,11.84,2.909.79
SANTA ANITA,02/10/2025,15:00,22.28,47.98,109.12,104.12,13.86,2.964.95
SANTA ANITA,02/10/2025,14:00,24.25,48.46,114.13,103.19,15.91,2.981.26
SANTA ANITA,02/10/2025,13:00,28.15,57.20,119.92,100.32,18.06,3.026.23
SANTA ANITA,02/10/2025,12:00,34.59,64.05,122.50,93.87,15.78,3.076.27
SANTA ANITA,02/10/2025,11:00,41.24,73.08,121.37,82.83,8.72,3.170.65
SANTA ANITA,02/10/2025,10:00,58.54,91.38,118.54,74.58,7.97,3.241.81
SANTA ANITA,02/10/2025,09:00,73.30,105.88,117.42,66.75,6.35,3.273.32
SANTA ANITA,02/10/2025,08:00,58.40,84.51,116.34,62.38,5.78,3.181.02
SANTA ANITA,02/10/2025,07:00,51.00,75.92,115.61,60.43,5.61,3.045.72
SANTA ANITA,02/10/2025,06:00,45.62,68.10,114.41,59.81,5.84,2.851.31
SANTA ANITA,02/10/2025,05:00,55.59,80.74,113.08,59.50,5.68,2.782.71
SANTA ANITA,02/10/2025,04:00,57.62,83.81,111.48,60.93,5.55,2.781.31
SANTA ANITA,02/10/2025,03:00,46.25,68.04,110.08,61.63,5.78,2.810.44
SANTA ANITA,02/10/2025,02:00,41.80,62.07,110.17,62.35,5.39,2.907.64
SANTA ANITA,02/10/2025,01:00,39.81,59.23,109.37,63.73,5.44,2.988.05
SANTA ANITA,02/10/2025,00:00,37.65,55.53,107.77,66.04,5.50,3.118.21
SANTA ANITA,01/10/2025,23:00,35.14,52.60,104.52,67.24,5.22,3.194.01
SANTA ANITA,01/10/2025,22:00,33.88,50.77,102.49,67.63,5.24,3.025.59
SANTA ANITA,01/10/2025,21:00,32.57,48.69,99.04,69.56,5.25,2.961.15
SANTA ANITA,01/10/2025,20:00,29.98,44.67,94.11,72.45,5.76,2.975.63
SANTA ANITA,01/10/2025,19:00,27.91,41.81,90.20,82.87,5.83,2.949.23
SANTA ANITA,01/10/2025,18:00,25.62,51.03,87.36,94.94,6.21,2.907.97
SAN JUAN DE LURIGANCHO,03/10/2025,18:00,20.91,36.87,0.93,50.52,4.91,1.434.34
SAN JUAN DE LURIGANCHO,03/10/2025,17:00,19.66,40.64,1.08,48.83,4.64,1.531.69
SAN JUAN DE LURIGANCHO,03/10/2025,16:00,21.66,45.08,1.23,51.16,4.73,1.473.69
SAN JUAN DE LURIGANCHO,03/10/2025,15:00,24.67,44.05,1.33,48.98,4.97,1.370.63
SAN JUAN DE LURIGANCHO,03/10/2025,14:00,29.73,51.17,1.54,44.97,4.99,1.381.59
SAN JUAN DE LURIGANCHO,03/10/2025,13:00,33.56,51.13,1.68,40.21,4.40,1.333.12
SAN JUAN DE LURIGANCHO,03/10/2025,12:00,35.33,46.62,1.85,35.39,4.11,1.329.98
SAN JUAN DE LURIGANCHO,03/10/2025,11:00,39.87,51.73,2.17,34.32,4.24,1.391.44
SAN JUAN DE LURIGANCHO,03/10/2025,10:00,37.39,49.42,2.42,30.72,3.97,1.380.75
SAN JUAN DE LURIGANCHO,03/10/2025,09:00,34.98,44.74,2.87,28.09,3.68,1.294.98
SAN JUAN DE LURIGANCHO,03/10/2025,08:00,33.16,43.24,3.22,24.35,3.54,1.031.59
SAN JUAN DE LURIGANCHO,03/10/2025,07:00,25.95,33.53,3.13,22.86,3.43,783.67
SAN JUAN DE LURIGANCHO,03/10/2025,06:00,19.93,23.69,3.25,21.89,3.51,720.30
SAN JUAN DE LURIGANCHO,03/10/2025,05:00,28.01,32.37,3.22,22.29,3.25,758.81
SAN JUAN DE LURIGANCHO,03/10/2025,04:00,32.27,36.98,3.18,22.08,3.38,769.52
SAN JUAN DE LURIGANCHO,03/10/2025,03:00,30.66,35.05,3.09,22.74,3.30,839.73
SAN JUAN DE LURIGANCHO,03/10/2025,02:00,29.31,34.19,3.06,22.92,3.36,941.91
SAN JUAN DE LURIGANCHO,03/10/2025,01:00,27.85,32.89,2.91,23.71,3.47,1.074.73
SAN JUAN DE LURIGANCHO,03/10/2025,00:00,23.77,29.28,2.85,24.73,3.38,1.209.38
SAN JUAN DE LURIGANCHO,02/10/2025,23:00,20.05,25.82,2.69,26.01,3.05,1.346.23
SAN JUAN DE LURIGANCHO,02/10/2025,22:00,19.06,26.24,2.58,27.24,3.51,1.427.13
SAN JUAN DE LURIGANCHO,02/10/2025,21:00,18.70,26.54,2.40,29.18,3.61,1.479.88
SAN JUAN DE LURIGANCHO,02/10/2025,20:00,19.84,29.78,2.28,32.22,3.55,1.469.36
SAN JUAN DE LURIGANCHO,02/10/2025,19:00,22.74,37.41,2.08,38.28,3.91,1.349.10
SAN JUAN DE LURIGANCHO,02/10/2025,18:00,19.86,32.42,1.90,43.28,4.14,1.261.70
SAN JUAN DE LURIGANCHO,02/10/2025,17:00,18.97,34.33,1.93,44.19,4.14,1.194.54
SAN JUAN DE LURIGANCHO,02/10/2025,16:00,16.57,35.38,1.93,43.80,4.31,1.135.41
SAN JUAN DE LURIGANCHO,02/10/2025,15:00,17.39,39.32,1.98,47.99,4.33,1.110.73
SAN JUAN DE LURIGANCHO,02/10/2025,14:00,19.66,41.61,2.13,50.76,3.98,1.146.01
SAN JUAN DE LURIGANCHO,02/10/2025,13:00,25.08,48.34,2.26,51.84,4.62,1.203.49
SAN JUAN DE LURIGANCHO,02/10/2025,12:00,30.91,51.90,,46.45,3.84,1.274.53
SAN JUAN DE LURIGANCHO,02/10/2025,11:00,33.39,46.36,,40.49,3.97,1.359.66
SAN JUAN DE LURIGANCHO,02/10/2025,10:00,42.16,54.67,,38.07,3.73,1.499.62
SAN JUAN DE LURIGANCHO,02/10/2025,09:00,53.57,68.65,,31.38,3.50,1.511.66
SAN JUAN DE LURIGANCHO,02/10/2025,08:00,44.43,55.66,,26.44,3.25,1.410.09
SAN JUAN DE LURIGANCHO,02/10/2025,07:00,40.44,50.78,,23.48,3.12,1.207.35
SAN JUAN DE LURIGANCHO,02/10/2025,06:00,36.39,43.71,,22.81,3.26,978.63
SAN JUAN DE LURIGANCHO,02/10/2025,05:00,35.99,42.97,,23.01,3.48,976.60
SAN JUAN DE LURIGANCHO,02/10/2025,04:00,36.66,43.94,,24.01,3.27,1.019.82
SAN JUAN DE LURIGANCHO,02/10/2025,03:00,33.22,40.79,,25.09,3.18,1.143.18
SAN JUAN DE LURIGANCHO,02/10/2025,02:00,25.61,33.26,,26.41,3.32,1.325.85
SAN JUAN DE LURIGANCHO,02/10/2025,01:00,26.87,36.28,,28.14,3.18,1.570.48
SAN JUAN DE LURIGANCHO,02/10/2025,00:00,28.66,40.40,,29.89,3.41,1.772.28
SAN JUAN DE LURIGANCHO,01/10/2025,23:00,31.20,45.57,,30.19,3.70,1.671.77
SAN JUAN DE LURIGANCHO,01/10/2025,22:00,29.77,43.13,,30.20,3.47,1.484.00
SAN JUAN DE LURIGANCHO,01/10/2025,21:00,26.26,37.37,,30.91,3.21,1.412.32
SAN JUAN DE LURIGANCHO,01/10/2025,20:00,22.24,32.08,,33.37,3.47,1.408.73
SAN JUAN DE LURIGANCHO,01/10/2025,19:00,20.81,32.43,,38.85,3.84,1.390.62
SAN JUAN DE LURIGANCHO,01/10/2025,18:00,25.56,40.22,,48.69,3.95,1.380.92
SAN JUAN DE LURIGANCHO,03/10/2025,18:00,20.91,36.87,0.93,50.52,4.91,1.434.34
SAN JUAN DE LURIGANCHO,03/10/2025,17:00,19.66,40.64,1.08,48.83,4.64,1.531.69
SAN JUAN DE LURIGANCHO,03/10/2025,16:00,21.66,45.08,1.23,51.16,4.73,1.473.69
SAN JUAN DE LURIGANCHO,03/10/2025,15:00,24.67,44.05,1.33,48.98,4.97,1.370.63
SAN JUAN DE LURIGANCHO,03/10/2025,14:00,29.73,51.17,1.54,44.97,4.99,1.381.59
SAN JUAN DE LURIGANCHO,03/10/2025,13:00,33.56,51.13,1.68,40.21,4.40,1.333.12
SAN JUAN DE LURIGANCHO,03/10/2025,12:00,35.33,46.62,1.85,35.39,4.11,1.329.98
SAN JUAN DE LURIGANCHO,03/10/2025,11:00,39.87,51.73,2.17,34.32,4.24,1.391.44
SAN JUAN DE LURIGANCHO,03/10/2025,10:00,37.39,49.42,2.42,30.72,3.97,1.380.75
SAN JUAN DE LURIGANCHO,03/10/2025,09:00,34.98,44.74,2.87,28.09,3.68,1.294.98
SAN JUAN DE LURIGANCHO,03/10/2025,08:00,33.16,43.24,3.22,24.35,3.54,1.031.59
SAN JUAN DE LURIGANCHO,03/10/2025,07:00,25.95,33.53,3.13,22.86,3.43,783.67
SAN JUAN DE LURIGANCHO,03/10/2025,06:00,19.93,23.69,3.25,21.89,3.51,720.30
SAN JUAN DE LURIGANCHO,03/10/2025,05:00,28.01,32.37,3.22,22.29,3.25,758.81
SAN JUAN DE LURIGANCHO,03/10/2025,04:00,32.27,36.98,3.18,22.08,3.38,769.52
SAN JUAN DE LURIGANCHO,03/10/2025,03:00,30.66,35.05,3.09,22.74,3.30,839.73
SAN JUAN DE LURIGANCHO,03/10/2025,02:00,29.31,34.19,3.06,22.92,3.36,941.91
SAN JUAN DE LURIGANCHO,03/10/2025,01:00,27.85,32.89,2.91,23.71,3.47,1.074.73
SAN JUAN DE LURIGANCHO,03/10/2025,00:00,23.77,29.28,2.85,24.73,3.38,1.209.38
SAN JUAN DE LURIGANCHO,02/10/2025,23:00,20.05,25.82,2.69,26.01,3.05,1.346.23
SAN JUAN DE LURIGANCHO,02/10/2025,22:00,19.06,26.24,2.58,27.24,3.51,1.427.13
SAN JUAN DE LURIGANCHO,02/10/2025,21:00,18.70,26.54,2.40,29.18,3.61,1.479.88
SAN JUAN DE LURIGANCHO,02/10/2025,20:00,19.84,29.78,2.28,32.22,3.55,1.469.36
SAN JUAN DE LURIGANCHO,02/10/2025,19:00,22.74,37.41,2.08,38.28,3.91,1.349.10
SAN JUAN DE LURIGANCHO,02/10/2025,18:00,19.86,32.42,1.90,43.28,4.14,1.261.70
SAN JUAN DE LURIGANCHO,02/10/2025,17:00,18.97,34.33,1.93,44.19,4.14,1.194.54
SAN JUAN DE LURIGANCHO,02/10/2025,16:00,16.57,35.38,1.93,43.80,4.31,1.135.41
SAN JUAN DE LURIGANCHO,02/10/2025,15:00,17.39,39.32,1.98,47.99,4.33,1.110.73
SAN JUAN DE LURIGANCHO,02/10/2025,14:00,19.66,41.61,2.13,50.76,3.98,1.146.01
SAN JUAN DE LURIGANCHO,02/10/2025,13:00,25.08,48.34,2.26,51.84,4.62,1.203.49
SAN JUAN DE LURIGANCHO,02/10/2025,12:00,30.91,51.90,,46.45,3.84,1.274.53
SAN JUAN DE LURIGANCHO,02/10/2025,11:00,33.39,46.36,,40.49,3.97,1.359.66
SAN JUAN DE LURIGANCHO,02/10/2025,10:00,42.16,54.67,,38.07,3.73,1.499.62
SAN JUAN DE LURIGANCHO,02/10/2025,09:00,53.57,68.65,,31.38,3.50,1.511.66
SAN JUAN DE LURIGANCHO,02/10/2025,08:00,44.43,55.66,,26.44,3.25,1.410.09
SAN JUAN DE LURIGANCHO,02/10/2025,07:00,40.44,50.78,,23.48,3.12,1.207.35
SAN JUAN DE LURIGANCHO,02/10/2025,06:00,36.39,43.71,,22.81,3.26,978.63
SAN JUAN DE LURIGANCHO,02/10/2025,05:00,35.99,42.97,,23.01,3.48,976.60
SAN JUAN DE LURIGANCHO,02/10/2025,04:00,36.66,43.94,,24.01,3.27,1.019.82
SAN JUAN DE LURIGANCHO,02/10/2025,03:00,33.22,40.79,,25.09,3.18,1.143.18
SAN JUAN DE LURIGANCHO,02/10/2025,02:00,25.61,33.26,,26.41,3.32,1.325.85
SAN JUAN DE LURIGANCHO,02/10/2025,01:00,26.87,36.28,,28.14,3.18,1.570.48
SAN JUAN DE LURIGANCHO,02/10/2025,00:00,28.66,40.40,,29.89,3.41,1.772.28
SAN JUAN DE LURIGANCHO,01/10/2025,23:00,31.20,45.57,,30.19,3.70,1.671.77
SAN JUAN DE LURIGANCHO,01/10/2025,22:00,29.77,43.13,,30.20,3.47,1.484.00
SAN JUAN DE LURIGANCHO,01/10/2025,21:00,26.26,37.37,,30.91,3.21,1.412.32
SAN JUAN DE LURIGANCHO,01/10/2025,20:00,22.24,32.08,,33.37,3.47,1.408.73
SAN JUAN DE LURIGANCHO,01/10/2025,19:00,20.81,32.43,,38.85,3.84,1.390.62
SAN JUAN DE LURIGANCHO,01/10/2025,18:00,25.56,40.22,,48.69,3.95,1.380.92
CERES (CRS),03/10/2025,18:00,,,15.43,42.71,14.85,
CERES (CRS),03/10/2025,17:00,,,15.04,34.37,35.93,
CERES (CRS),03/10/2025,16:00,,,21.90,29.82,60.41,
CERES (CRS),03/10/2025,15:00,,,27.82,30.85,70.56,
CERES (CRS),03/10/2025,14:00,,,29.68,31.64,67.82,
CERES (CRS),03/10/2025,13:00,,,24.52,31.92,63.76,
CERES (CRS),03/10/2025,12:00,,,19.33,31.11,42.12,
CERES (CRS),03/10/2025,11:00,,,11.43,28.52,28.83,
CERES (CRS),03/10/2025,10:00,,,6.31,30.16,17.54,
CERES (CRS),03/10/2025,09:00,,,7.37,29.57,12.00,
CERES (CRS),03/10/2025,08:00,,,5.75,29.16,8.05,
CERES (CRS),03/10/2025,07:00,,,5.50,27.09,6.53,
CERES (CRS),03/10/2025,06:00,,,6.88,26.62,4.90,
CERES (CRS),03/10/2025,05:00,,,7.79,25.62,4.47,
CERES (CRS),03/10/2025,04:00,,,6.42,25.21,4.83,
CERES (CRS),03/10/2025,03:00,,,7.57,25.66,4.51,
CERES (CRS),03/10/2025,02:00,,,10.98,25.77,4.89,
CERES (CRS),03/10/2025,01:00,,,23.61,26.83,4.74,
